"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE","SUPLENTE_SEXO","SUPLENTE_EDAD_EXACTA","SUPLENTE_GRUPOS_DE_EDAD"
"1",7,48,7010000000001,1,1,0,0,"REGALADO SILVA RORY FABIAN                                                                          ","HOMBRES",32.9287671232877,"DE 30 A MENOS DE 45 AÑOS","HURTADO REIBAN MERCI SUSANA                                                                         ","MUJERES",34.8415300546448,"DE 30 A MENOS DE 45 AÑOS"
"2",7,48,7010000000002,2,1,0,0,"GARNICA VILLALTA ANA DOMINGA                                                                        ","MUJERES",33.558904109589,"DE 30 A MENOS DE 45 AÑOS","GOERCKE DELGADO WILLY JUAN                                                                          ","HOMBRES",42.7232876712329,"DE 30 A MENOS DE 45 AÑOS"
"3",7,48,7010000000003,3,1,0,0,"CABRERA ROMERO ANGEL CORNELIO                                                                       ","HOMBRES",43.6830601092896,"DE 30 A MENOS DE 45 AÑOS","PROCEL LEON DELIA ALEGRIA                                                                           ","MUJERES",35.8739726027397,"DE 30 A MENOS DE 45 AÑOS"
"4",7,48,7010000000004,4,1,0,0,"ESPINOZA CORONEL MARIA ANTONIETA                                                                    ","MUJERES",38.3424657534247,"DE 30 A MENOS DE 45 AÑOS","LAZO SIGUENZA MANUEL GERMAN                                                                         ","HOMBRES",60.9041095890411,"DE 45 A MENOS DE 65 AÑOS"
"5",7,48,7010000000005,5,1,0,0,"QUILAMBAQUI SAGBAY HERNAN DARIO                                                                     ","HOMBRES",34.1890410958904,"DE 30 A MENOS DE 45 AÑOS","ROMERO ALVARRACIN AIDA MARIA                                                                        ","MUJERES",32.2,"DE 30 A MENOS DE 45 AÑOS"
"6",7,3,7010000000006,1,1,0,0,"GALLEGOS BRAVO MARIETA EUGENIA                                                                      ","MUJERES",53.5315068493151,"DE 45 A MENOS DE 65 AÑOS","MORALES BRAVO MARCO EUGENIO                                                                         ","HOMBRES",52.2767123287671,"DE 45 A MENOS DE 65 AÑOS"
"7",7,3,7010000000007,2,1,0,0,"AGUILAR AGUILAR ROMAN WILFRIDO                                                                      ","HOMBRES",51.1775956284153,"DE 45 A MENOS DE 65 AÑOS","CALLE CORDERO MONICA NARCISA                                                                        ","MUJERES",25.2986301369863,"MENOS DE 30 AÑOS"
"8",7,3,7010000000008,3,1,0,0,"QUEVEDO MOSCOSO ELSA NOEMI                                                                          ","MUJERES",55.9260273972603,"DE 45 A MENOS DE 65 AÑOS","CARVALLO TORRES DIEGO ANTONIO                                                                       ","HOMBRES",38.6164383561644,"DE 30 A MENOS DE 45 AÑOS"
"9",7,3,7010000000009,4,1,0,0,"CREAMER AGUIRRE EDISON RICARDO                                                                      ","HOMBRES",34.7568306010929,"DE 30 A MENOS DE 45 AÑOS","JARA SANISACA JUANA CATALINA                                                                        ","MUJERES",31.4153005464481,"DE 30 A MENOS DE 45 AÑOS"
"10",7,3,7010000000010,5,1,0,0,"JIMENEZ CRESPO ALEJANDRA ELIZABETH                                                                  ","MUJERES",26.896174863388,"MENOS DE 30 AÑOS","PINOS ORTIZ DIEGO LUIS                                                                              ","HOMBRES",26.0493150684932,"MENOS DE 30 AÑOS"
"11",7,4,7010000000011,1,1,0,0,"AGUILAR SIZER CHARLES AURELIO                                                                       ","HOMBRES",41.1424657534247,"DE 30 A MENOS DE 45 AÑOS","CRESPO DUEÑAS JUANA CATALINA                                                                       ","MUJERES",48.1616438356164,"DE 45 A MENOS DE 65 AÑOS"
"12",7,4,7010000000012,2,1,0,0,"CALDERON UGALDE SONIA CATALINA                                                                      ","MUJERES",40.4739726027397,"DE 30 A MENOS DE 45 AÑOS","CABRERA MEDINA LEONARDO DEIFILIO                                                                    ","HOMBRES",45.7068493150685,"DE 45 A MENOS DE 65 AÑOS"
"13",7,4,7010000000013,3,1,0,0,"DAVILA COBOS CESAR AUGUSTO                                                                          ","HOMBRES",78.041095890411,"DE 65 AÑOS Y MÁS","GONZALEZ SOLIS ANA GABRIELA                                                                         ","MUJERES",43.6612021857923,"DE 30 A MENOS DE 45 AÑOS"
"14",7,4,7010000000014,4,1,0,0,"SARMIENTO BERREZUETA SILVIA MARIBEL                                                                 ","MUJERES",33.5205479452055,"DE 30 A MENOS DE 45 AÑOS","MALO GONZALEZ JOSE LUIS                                                                             ","HOMBRES",40.0082191780822,"DE 30 A MENOS DE 45 AÑOS"
"15",7,4,7010000000015,5,1,0,0,"DURAN VINTIMILLA DANIEL FEDERICO                                                                    ","HOMBRES",29.0931506849315,"MENOS DE 30 AÑOS","VINTIMILLA CALLE DAYSSI BEATRIZ                                                                     ","MUJERES",53.627397260274,"DE 45 A MENOS DE 65 AÑOS"
"16",7,5,7010000000016,1,1,0,0,"SEGARRA GRANDA SEGUNDO NAPOLEON                                                                     ","HOMBRES",51.4289617486339,"DE 45 A MENOS DE 65 AÑOS","GALARZA TORRES LORENA CATALINA                                                                      ","MUJERES",23.8383561643836,"MENOS DE 30 AÑOS"
"17",7,5,7010000000017,2,1,0,0,"VERDEZOTO GARCIA MARIA MARIANA                                                                      ","MUJERES",52.3780821917808,"DE 45 A MENOS DE 65 AÑOS","CORDERO GALLEGOS MANUEL DEIFILIO                                                                    ","HOMBRES",63.813698630137,"DE 45 A MENOS DE 65 AÑOS"
"18",7,5,7010000000018,3,1,0,0,"BRITO MUNOZ MIGUEL ENRIQUE                                                                          ","HOMBRES",44.986301369863,"DE 30 A MENOS DE 45 AÑOS","AVILES ALVARADO MARIA CLARA                                                                         ","MUJERES",25.6630136986301,"MENOS DE 30 AÑOS"
"19",7,5,7010000000019,4,1,0,0,"HUALPA BRITO ANA LUCIA                                                                              ","MUJERES",36.3150684931507,"DE 30 A MENOS DE 45 AÑOS","VASQUEZ MORENO GIOVANI LEONARDO                                                                     ","HOMBRES",43.758904109589,"DE 30 A MENOS DE 45 AÑOS"
"20",7,5,7010000000020,5,1,0,0,"PESANTEZ CUESTA JORGE IVAN                                                                          ","HOMBRES",25.2602739726027,"MENOS DE 30 AÑOS","SACOTO CORDOVA PAOLA CRISTINA                                                                       ","MUJERES",24.0219178082192,"MENOS DE 30 AÑOS"
"21",7,6,7010000000021,1,1,0,0,"GARCIA CARPIO MODESTO RODRIGO                                                                       ","HOMBRES",73.2876712328767,"DE 65 AÑOS Y MÁS","VELEZ VICUÑA MARIA DE LOURDES                                                                      ","MUJERES",45.3698630136986,"DE 45 A MENOS DE 65 AÑOS"
"22",7,6,7010000000022,2,1,0,0,"ZENTENO CONDO CARLA MARIELA                                                                         ","MUJERES",29.3808219178082,"MENOS DE 30 AÑOS","RODAS FIGUEROA GEOVANNI MARCELO                                                                     ","HOMBRES",37.5178082191781,"DE 30 A MENOS DE 45 AÑOS"
"23",7,6,7010000000023,3,1,0,0,"CASTRO CRESPO CRISTIAN HERIBERTO                                                                    ","HOMBRES",31.7671232876712,"DE 30 A MENOS DE 45 AÑOS","GALLEGO VELEZ PAULA ALEXANDRA                                                                       ","MUJERES",27.3415300546448,"MENOS DE 30 AÑOS"
"24",7,6,7010000000024,4,1,0,0,"VELIZ ALVAREZ DORIS GABRIELA                                                                        ","MUJERES",21.6958904109589,"MENOS DE 30 AÑOS","LEON PIEDRA EDWIN PATRICIO                                                                          ","HOMBRES",36.158904109589,"DE 30 A MENOS DE 45 AÑOS"
"25",7,6,7010000000025,5,1,0,0,"MOSCOSO SANCHES FRANKLIN RAFAEL                                                                     ","HOMBRES",36.3232876712329,"DE 30 A MENOS DE 45 AÑOS","AVILA DOMINGUEZ TANIA VERONICA                                                                      ","MUJERES",29.7561643835616,"MENOS DE 30 AÑOS"
"26",7,73,7010000000026,1,1,0,0,"ABAD TERAN PEDRO                                                                                    ","HOMBRES",40.5315068493151,"DE 30 A MENOS DE 45 AÑOS","SUQUINAGUA ZHANAY ADRIANA PAOLA                                                                     ","MUJERES",24.8712328767123,"MENOS DE 30 AÑOS"
"27",7,73,7010000000027,2,1,0,0,"NARANJO DIAZ INES GUADALUPE                                                                         ","MUJERES",48.9479452054794,"DE 45 A MENOS DE 65 AÑOS","HERRERA FIGUEROA WILMAN LADISLAO                                                                    ","HOMBRES",32.3123287671233,"DE 30 A MENOS DE 45 AÑOS"
"28",7,73,7010000000028,3,1,0,0,"ANDRADE DAVILA EDGAR RODRIGO                                                                        ","HOMBRES",39.3907103825137,"DE 30 A MENOS DE 45 AÑOS","JARA GUAMAN MARIA ANGELES CONCEPCION                                                                ","MUJERES",50.8415300546448,"DE 45 A MENOS DE 65 AÑOS"
"29",7,73,7010000000029,4,1,0,0,"PEÑA QUITO ELISA DE JESUS                                                                          ","MUJERES",43.3633879781421,"DE 30 A MENOS DE 45 AÑOS","IDROVO CORONEL RAFAEL FLORENCIO                                                                     ","HOMBRES",55.6010928961749,"DE 45 A MENOS DE 65 AÑOS"
"30",7,73,7010000000030,5,1,0,0,"BRITO OCHOA CARLOS EDUARDO                                                                          ","HOMBRES",30.7978142076503,"DE 30 A MENOS DE 45 AÑOS","MALDONADO MORA  CARMITA                                                                             ","MUJERES",30.3232876712329,"DE 30 A MENOS DE 45 AÑOS"
"31",7,7,7010000000031,1,1,0,0,"ORDOÑEZ VAZQUEZ ITALO EDISON                                                                       ","HOMBRES",52.3315068493151,"DE 45 A MENOS DE 65 AÑOS","FLORES FLORES MARIA DEL PILAR                                                                       ","MUJERES",27.9205479452055,"MENOS DE 30 AÑOS"
"32",7,7,7010000000032,2,1,0,0,"PAREDES ENCALADA ANA MARCELA                                                                        ","MUJERES",31.1748633879781,"DE 30 A MENOS DE 45 AÑOS","VICUÑA ZAMBRANO IVAN OVIDIO                                                                        ","HOMBRES",28.6684931506849,"MENOS DE 30 AÑOS"
"33",7,7,7010000000033,3,1,0,0,"ILLESCAS AREVALO BRAULIO HIPOLITO                                                                   ","HOMBRES",44.8958904109589,"DE 30 A MENOS DE 45 AÑOS","PACHECO ZUMBA GLADYS MAGDALENA                                                                      ","MUJERES",22.9945355191257,"MENOS DE 30 AÑOS"
"34",7,7,7010000000034,4,1,0,0,"LEDESMA PACURUCU DIANA MARIA                                                                        ","MUJERES",26.0547945205479,"MENOS DE 30 AÑOS","CRESPO IGLESIAS REMIGIO ESTEBAN                                                                     ","HOMBRES",22.5890410958904,"MENOS DE 30 AÑOS"
"35",7,7,7010000000035,5,1,0,0,"PIÑA MOROCHO GEOVANNY GONZALO                                                                      ","HOMBRES",26.3095890410959,"MENOS DE 30 AÑOS","MARTINEZ GUTIERREZ MAYRA ELIZABETH                                                                  ","MUJERES",20.6958904109589,"MENOS DE 30 AÑOS"
"36",7,8,7010000000036,1,1,0,0,"TORRES MERCHAN PATRICIO HERNAN                                                                      ","HOMBRES",45.2931506849315,"DE 45 A MENOS DE 65 AÑOS","DURAN DURAN MARIANA DE JESUS                                                                        ","MUJERES",33.2,"DE 30 A MENOS DE 45 AÑOS"
"37",7,8,7010000000037,2,1,0,0,"RIVERA VILLAVICENCIO ANDREA ELIZABETH                                                               ","MUJERES",27.8630136986301,"MENOS DE 30 AÑOS","ORTEGA MUÑOZ MANUEL FRANCISCO                                                                      ","HOMBRES",28.2328767123288,"MENOS DE 30 AÑOS"
"38",7,8,7010000000038,3,1,0,0,"PACHECO BARROS REINALDO                                                                             ","HOMBRES",56.7342465753425,"DE 45 A MENOS DE 65 AÑOS","TRELLES ZAMBRANO ELVIA CLOTILDE                                                                     ","MUJERES",48.3506849315068,"DE 45 A MENOS DE 65 AÑOS"
"39",7,8,7010000000039,4,1,0,0,"TORRES OCHOA MONICA DORIZ                                                                           ","MUJERES",35.1803278688525,"DE 30 A MENOS DE 45 AÑOS","DELEG MUZHA EDISON ANIBAL                                                                           ","HOMBRES",28.1068493150685,"MENOS DE 30 AÑOS"
"40",7,8,7010000000040,5,1,0,0,"CARBO ORDONEZ DANIEL AURELIO                                                                        ","HOMBRES",22.3643835616438,"MENOS DE 30 AÑOS","MONCADA CABRERA JAMIE BENILDA                                                                       ","MUJERES",23.4043715846995,"MENOS DE 30 AÑOS"
"41",7,103,7010000000041,1,1,0,0,"AGUILAR AGUILAR TOMAS GERARDO                                                                       ","HOMBRES",58.0191780821918,"DE 45 A MENOS DE 65 AÑOS","ANDRADE SERPA DALILA PIEDAD                                                                         ","MUJERES",21.6328767123288,"MENOS DE 30 AÑOS"
"42",7,103,7010000000042,2,1,0,0,"VALDEZ SERPA SAIDA                                                                                  ","MUJERES",44.2876712328767,"DE 30 A MENOS DE 45 AÑOS","CARDENAS MOLINA JAIME EDUARDO                                                                       ","HOMBRES",29.8493150684932,"MENOS DE 30 AÑOS"
"43",7,103,7010000000043,3,1,0,0,"ALVAREZ JIMENEZ JULIO EDWIN                                                                         ","HOMBRES",49.9561643835616,"DE 45 A MENOS DE 65 AÑOS","AGUILAR FERNANDEZ CECILIA ELIZABETH                                                                 ","MUJERES",23.2213114754098,"MENOS DE 30 AÑOS"
"44",7,103,7010000000044,4,1,0,0,"LUZARDO ALARCON KAREN VIVIANA                                                                       ","MUJERES",21.7041095890411,"MENOS DE 30 AÑOS","MOROCHO LALVAY LUIS SERGIO                                                                          ","HOMBRES",44.3972602739726,"DE 30 A MENOS DE 45 AÑOS"
"45",7,103,7010000000045,5,1,0,0,"ORDOÑEZ REYES MANUEL SEBASTIAN                                                                     ","HOMBRES",23.6010928961749,"MENOS DE 30 AÑOS","PALLCHISACA VALVERDE BLANCA RUFINA                                                                  ","MUJERES",30.3287671232877,"DE 30 A MENOS DE 45 AÑOS"
"46",7,15,7010000000046,1,1,0,0,"MALDONADO SACASARI JOSE EFENDY                                                                      ","HOMBRES",52.0575342465753,"DE 45 A MENOS DE 65 AÑOS","BUSTAMANTE BRAVO CARMITA DE JESUS                                                                   ","MUJERES",44.9041095890411,"DE 30 A MENOS DE 45 AÑOS"
"47",7,15,7010000000047,2,1,0,0,"JARA VICUNA ANITA MARIA                                                                             ","MUJERES",42.5561643835616,"DE 30 A MENOS DE 45 AÑOS","PANAMA VALDIVIEZO PABLO AMADOR                                                                      ","HOMBRES",45.2301369863014,"DE 45 A MENOS DE 65 AÑOS"
"48",7,15,7010000000048,3,1,0,0,"MENDEZ VINTIMILLA SERGIO ENRIQUE                                                                    ","HOMBRES",37.1808219178082,"DE 30 A MENOS DE 45 AÑOS","TENESACA SAICO MARIA MAGDALENA                                                                      ","MUJERES",47.2131147540984,"DE 45 A MENOS DE 65 AÑOS"
"49",7,15,7010000000049,4,1,0,0,"AVENDAÑO CARMEN LUISA                                                                              ","MUJERES",40.358904109589,"DE 30 A MENOS DE 45 AÑOS","BALCAZAR CAMPOVERDE GONZALO LUIS                                                                    ","HOMBRES",30.6849315068493,"DE 30 A MENOS DE 45 AÑOS"
"50",7,15,7010000000050,5,1,0,0,"AREVALO PANZA JORGE GERARDO                                                                         ","HOMBRES",42.7452054794521,"DE 30 A MENOS DE 45 AÑOS","QUEZADA PATIÑO RUTH CECILIA                                                                        ","MUJERES",40.841095890411,"DE 30 A MENOS DE 45 AÑOS"
"51",7,17,7010000000051,1,1,0,0,"VINTIMILLA VICUNA DIEGO PATRICIO                                                                    ","HOMBRES",46.6520547945205,"DE 45 A MENOS DE 65 AÑOS","PEÑARANDA BRITO FABIOLA                                                                            ","MUJERES",34.9754098360656,"DE 30 A MENOS DE 45 AÑOS"
"52",7,17,7010000000052,2,1,0,0,"SALINAS VAZQUEZ MARIANA DEL CARMEN                                                                  ","MUJERES",40.772602739726,"DE 30 A MENOS DE 45 AÑOS","FLORES LOZAY HUGO RENE                                                                              ","HOMBRES",49.7013698630137,"DE 45 A MENOS DE 65 AÑOS"
"53",7,17,7010000000053,3,1,0,0,"DURAN CASTRO FELIPE EDMUNDO                                                                         ","HOMBRES",44.8712328767123,"DE 30 A MENOS DE 45 AÑOS","CASTAÑEDA TAPIA LIGIA MARLENE                                                                      ","MUJERES",35.0737704918033,"DE 30 A MENOS DE 45 AÑOS"
"54",7,17,7010000000054,4,1,0,0,"GONZALEZ INGA NORMA BEATRIZ                                                                         ","MUJERES",29.3232876712329,"MENOS DE 30 AÑOS","VINTIMILLA VICUNA BOLIVAR EUGENIO                                                                   ","HOMBRES",51.8027397260274,"DE 45 A MENOS DE 65 AÑOS"
"55",7,17,7010000000055,5,1,0,0,"ASTUDILLO SANCHEZ MICHAEL ESTUARDO                                                                  ","HOMBRES",24.0465753424658,"MENOS DE 30 AÑOS","JARA TAPIA CECILIA JANET                                                                            ","MUJERES",28.4821917808219,"MENOS DE 30 AÑOS"
"56",7,54,7010000000056,1,1,0,0,"MORENO MARTINEZ JAIME ARTURO                                                                        ","HOMBRES",27.568306010929,"MENOS DE 30 AÑOS","BUSTAMANTE DURAN ISABEL CRISTINA                                                                    ","MUJERES",52.772602739726,"DE 45 A MENOS DE 65 AÑOS"
"57",7,54,7010000000057,2,1,0,0,"ANDRADE ABRIL RUTH FERNANDA                                                                         ","MUJERES",27.1612021857923,"MENOS DE 30 AÑOS","QUISHPE BOLANOS JORGE MARCELO                                                                       ","HOMBRES",34.6246575342466,"DE 30 A MENOS DE 45 AÑOS"
"58",7,54,7010000000058,3,1,0,0,"TAMARIZ ORDONEZ FREDDY SANTIAGO                                                                     ","HOMBRES",28.4630136986301,"MENOS DE 30 AÑOS","REINOSO MURILLO MARIA PAOLA                                                                         ","MUJERES",29.0164383561644,"MENOS DE 30 AÑOS"
"59",7,54,7010000000059,4,1,0,0,"ARIZABALA RIOS KARLA XIMENA                                                                         ","MUJERES",21.6109589041096,"MENOS DE 30 AÑOS","CARRION CORONEL MILTON MAURICIO                                                                     ","HOMBRES",27.772602739726,"MENOS DE 30 AÑOS"
"60",7,54,7010000000060,5,1,0,0,"VAZQUEZ ILLESCAS MAURICIO ANDRES                                                                    ","HOMBRES",34.7978142076503,"DE 30 A MENOS DE 45 AÑOS","MOSCOSO CISNEROS ALICIA FERNANDA                                                                    ","MUJERES",26.4630136986301,"MENOS DE 30 AÑOS"
"61",7,56,7010000000061,1,1,0,0,"VEGA CUESTA JUAN FERNANDO                                                                           ","HOMBRES",61.4356164383562,"DE 45 A MENOS DE 65 AÑOS","MOLINA CORONEL YATHCIA JANNETH                                                                      ","MUJERES",51.655737704918,"DE 45 A MENOS DE 65 AÑOS"
"62",7,56,7010000000062,2,1,0,0,"ALVARADO CARRION ROSANA                                                                             ","MUJERES",30.6109589041096,"DE 30 A MENOS DE 45 AÑOS","ROJAS NARVAEZ JORGE BOLIVAR                                                                         ","HOMBRES",41.7397260273973,"DE 30 A MENOS DE 45 AÑOS"
"63",7,56,7010000000063,3,1,0,0,"ABRIL ABRIL JAIME HERIBERTO                                                                         ","HOMBRES",60.4356164383562,"DE 45 A MENOS DE 65 AÑOS","MUÑOZ VICUÑA  MARIANGEL                                                                           ","MUJERES",25.0602739726027,"MENOS DE 30 AÑOS"
"64",7,56,7010000000064,4,1,0,0,"TOLA BERMEO ANA BEATRIZ                                                                             ","MUJERES",41.8547945205479,"DE 30 A MENOS DE 45 AÑOS","IZQUIERDO PEÑAFIEL JUAN RICARDO                                                                    ","HOMBRES",34.4383561643836,"DE 30 A MENOS DE 45 AÑOS"
"65",7,56,7010000000065,5,1,0,0,"CARVAJAL AGUIRRE FERNANDO                                                                           ","HOMBRES",55.2950819672131,"DE 45 A MENOS DE 65 AÑOS","LEON TORRES ALBA NELLY                                                                              ","MUJERES",27.1420765027322,"MENOS DE 30 AÑOS"
"66",7,77,7010000000066,1,1,0,0,"GOTTIFREDI NEIRA FRANCISCO AGUSTIN                                                                  ","HOMBRES",23.2185792349727,"MENOS DE 30 AÑOS","ARIZAGA GUZMAN  ROSALIA                                                                             ","MUJERES",51.4836065573771,"DE 45 A MENOS DE 65 AÑOS"
"67",7,77,7010000000067,2,1,0,0,"RIQUETTI CARRASCO MARGARITA DEL CARMEN                                                              ","MUJERES",28.2219178082192,"MENOS DE 30 AÑOS","MOSCOSO PAREDES ESTEBAN RAFAEL                                                                      ","HOMBRES",29.758904109589,"MENOS DE 30 AÑOS"
"68",7,77,7010000000068,3,1,0,0,"FALCONI PIEDRA JUAN FERNANDO                                                                        ","HOMBRES",33.4767123287671,"DE 30 A MENOS DE 45 AÑOS","AYAVACA PERALTA MIRIAM BEATRIZ                                                                      ","MUJERES",29.8849315068493,"MENOS DE 30 AÑOS"
"69",7,77,7010000000069,4,1,0,0,"HIDALGO CORDERO ANA PATRICIA                                                                        ","MUJERES",27.5846994535519,"MENOS DE 30 AÑOS","VAZQUEZ PAREDES JAVIER ENRIQUE                                                                      ","HOMBRES",35,"DE 30 A MENOS DE 45 AÑOS"
"70",7,77,7010000000070,5,1,0,0,"PIEDRA ESPINOZA LUIS ROMAN                                                                          ","HOMBRES",38.0657534246575,"DE 30 A MENOS DE 45 AÑOS","DIAZ CHACA MARIA FERNANDA                                                                           ","MUJERES",27.707650273224,"MENOS DE 30 AÑOS"
"71",7,105,7010000000071,1,1,0,0,"GONZALEZ HARRIS JUAN FRANCISCO                                                                      ","HOMBRES",64.0712328767123,"DE 45 A MENOS DE 65 AÑOS","DAVALOS ABAD MARIA PAZ                                                                              ","MUJERES",33.8739726027397,"DE 30 A MENOS DE 45 AÑOS"
"72",7,105,7010000000072,2,1,0,0,"CARRION PLATON TERESITA GUILLERMINA                                                                 ","MUJERES",61.6356164383562,"DE 45 A MENOS DE 65 AÑOS","RUEDA ALBU ESTEVAN RICARDO                                                                          ","HOMBRES",32.9369863013699,"DE 30 A MENOS DE 45 AÑOS"
"73",7,105,7010000000073,3,1,0,0,"CASTILLO ORDOÑEZ HUGO HERNAN                                                                       ","HOMBRES",61.2383561643836,"DE 45 A MENOS DE 65 AÑOS","ALBAN NEIRA ANA CECILIA                                                                             ","MUJERES",31.0273224043716,"DE 30 A MENOS DE 45 AÑOS"
"74",7,105,7010000000074,4,1,0,0,"ASTUDILLO ESPINOZA NELLY DEL ROCIO                                                                  ","MUJERES",30.1561643835616,"DE 30 A MENOS DE 45 AÑOS","ESCUDERO COEN MIGUEL ANGEL                                                                          ","HOMBRES",28.213698630137,"MENOS DE 30 AÑOS"
"75",7,105,7010000000075,5,1,0,0,"MIRANDA FLORES MARIO HORACIO                                                                        ","HOMBRES",59.7671232876712,"DE 45 A MENOS DE 65 AÑOS","VALDEZ CASTRO FERNANDA DEL ROCIO                                                                    ","MUJERES",25.9041095890411,"MENOS DE 30 AÑOS"
"76",7,1011,7010000000076,1,1,0,0,"RODAS ANDRADE JUAN EDGAR                                                                            ","HOMBRES",71.4562841530055,"DE 65 AÑOS Y MÁS","ITURRALDE AGUILAR MARIA AUGUSTA                                                                     ","MUJERES",59.6120218579235,"DE 45 A MENOS DE 65 AÑOS"
"77",7,1011,7010000000077,2,1,0,0,"MALO MARTINEZ ANA ISABEL                                                                            ","MUJERES",38.3616438356164,"DE 30 A MENOS DE 45 AÑOS","TORRES ESPINOZA  BOLIVAR                                                                            ","HOMBRES",39.8657534246575,"DE 30 A MENOS DE 45 AÑOS"
"78",7,1011,7010000000078,3,1,0,0,"QUEZADA RAMON ALBERTO PANTALEON                                                                     ","HOMBRES",65.8465753424658,"DE 65 AÑOS Y MÁS","SAQUICELA AGUILAR MARIA ESTHELA                                                                     ","MUJERES",28.9972602739726,"MENOS DE 30 AÑOS"
"79",7,1011,7010000000079,4,1,0,0,"CASTRO RIVERA MARIA ELENA                                                                           ","MUJERES",25.0602739726027,"MENOS DE 30 AÑOS","BARROS ARIAS WILLIAN JORGE                                                                          ","HOMBRES",38.0109589041096,"DE 30 A MENOS DE 45 AÑOS"
"80",7,1011,7010000000080,5,1,0,0,"AUQUILLA VEGA EDUARDO GUSTAVO                                                                       ","HOMBRES",39.9671232876712,"DE 30 A MENOS DE 45 AÑOS","ROLDAN SIGUENCIA GINNA ALEXANDRA                                                                    ","MUJERES",28.5890410958904,"MENOS DE 30 AÑOS"
"81",7,1004,7010000000081,1,1,0,0,"MIELES GUERRERO LUCILA MARIA                                                                        ","MUJERES",50.9153005464481,"DE 45 A MENOS DE 65 AÑOS","PEREZ GUTIERREZ FAUSTO RODRIGO                                                                      ","HOMBRES",26.0602739726027,"MENOS DE 30 AÑOS"
"82",7,1004,7010000000082,2,1,0,0,"GARCIA PRADO LAURO ANICETO                                                                          ","HOMBRES",44.4876712328767,"DE 30 A MENOS DE 45 AÑOS","CARRERA AMOROSO SUSANA PAOLA                                                                        ","MUJERES",28.3315068493151,"MENOS DE 30 AÑOS"
"83",7,1004,7010000000083,3,1,0,0,"BURBANO FLORES MARIA CRISTINA                                                                       ","MUJERES",24.0767123287671,"MENOS DE 30 AÑOS","MEDINA VELECELA RICARDO DAVID                                                                       ","HOMBRES",21.8767123287671,"MENOS DE 30 AÑOS"
"84",7,1004,7010000000084,4,1,0,0,"MORALES JADAN DIEGO XAVIER                                                                          ","HOMBRES",22.2328767123288,"MENOS DE 30 AÑOS","RIVERA RODRIGUEZ GIOVANNA PAOLA                                                                     ","MUJERES",24.3205479452055,"MENOS DE 30 AÑOS"
"85",7,1004,7010000000085,5,1,0,0,"RIERA PARRA VERONICA FERNANDA                                                                       ","MUJERES",26.441095890411,"MENOS DE 30 AÑOS","JIMENEZ MONTERO FERNANDO PATRICIO                                                                   ","HOMBRES",40.7205479452055,"DE 30 A MENOS DE 45 AÑOS"
"86",7,1008,7010000000086,1,1,0,0,"ORDOÑEZ MOLINA FERNANDO NARSISO                                                                    ","HOMBRES",49.7698630136986,"DE 45 A MENOS DE 65 AÑOS","MONTERO MINCHALA KARINA ALEXANDRA                                                                   ","MUJERES",24.7534246575342,"MENOS DE 30 AÑOS"
"87",7,1008,7010000000087,2,1,0,0,"MEJIA MOSCOSO LAURA BEATRIZ                                                                         ","MUJERES",53.5013698630137,"DE 45 A MENOS DE 65 AÑOS","QUEZADA ORTEGA DARWIN LEONEL                                                                        ","HOMBRES",27.2704918032787,"MENOS DE 30 AÑOS"
"88",7,1008,7010000000088,3,1,0,0,"SEGARRA SEGARRA JORGE VICENTE                                                                       ","HOMBRES",49.0493150684932,"DE 45 A MENOS DE 65 AÑOS","ORDOÑEZ MOLINA MONICA LORENA                                                                       ","MUJERES",31.0437158469945,"DE 30 A MENOS DE 45 AÑOS"
"89",7,1008,7010000000089,4,1,0,0,"ORDOÑEZ ORDONEZ ELSA VERONICA                                                                      ","MUJERES",29.1424657534247,"MENOS DE 30 AÑOS","MATUTE RODRIGUEZ CESAR AUGUSTO                                                                      ","HOMBRES",40.2383561643836,"DE 30 A MENOS DE 45 AÑOS"
"90",7,1008,7010000000090,5,1,0,0,"IZQUIERDO LOPEZ ALEJANDRO EFRAIN                                                                    ","HOMBRES",63.9561643835616,"DE 45 A MENOS DE 65 AÑOS","ARICHABALA PARRA ROSA ELVIRA                                                                        ","MUJERES",62.0657534246575,"DE 45 A MENOS DE 65 AÑOS"
"91",7,1009,7010000000091,1,1,0,0,"BARZALLO CABRERA ROMULO PATRICIO                                                                    ","HOMBRES",55.1639344262295,"DE 45 A MENOS DE 65 AÑOS","QUEZADA BUSTAMANTE SILVIANA DEL CARMEN                                                              ","MUJERES",46.948087431694,"DE 45 A MENOS DE 65 AÑOS"
"92",7,1009,7010000000092,2,1,0,0,"ENCALADA OCHOA PRISCILA RAQUEL                                                                      ","MUJERES",31.0027322404372,"DE 30 A MENOS DE 45 AÑOS","PEÑAFIEL OCHOA VICTOR MIGUEL                                                                       ","HOMBRES",53.8191780821918,"DE 45 A MENOS DE 65 AÑOS"
